-0.443relationship=Husband-0.442marital-status=Married-civ-spouse+0.335marital-status=Never-married+0.289sex-0.24age...,'0.48 native-country=United-States+0.401race=White-0.4race=Asian-Pac-Islander-0.225native-country=Philippines-0.19race=Black...',-0.324workclass=Private+0.286age+0.275marital-status=Divorced-0.258relationship=Own-child+0.253sex...,0.357education-num+0.313marital-status=Never-married+0.299race=Asian-Pac-Islander-0.274relationship=Unmarried+0.252relationship=Own-child...,'-0.51race=Black+0.405race=White-0.351native-country=United-States+0.28 relationship=Not-in-family+0.186native-country=Mexico...',0.482workclass=Private-0.337workclass=Self-emp-not-inc-0.3occupation=Farming-fishing-0.24workclass=Local-gov+0.228relationship=Wife...,-0.465relationship=Wife+0.367relationship=Not-in-family+0.299hours-per-week-0.299sex+0.213marital-status=Divorced...,0.374workclass=Self-emp-not-inc+0.312occupation=Farming-fishing-0.285occupation=Prof-specialty-0.285fnlwgt+0.256race=Asian-Pac-Islander...,0.382occupation=Exec-managerial+0.345workclass=Self-emp-inc+0.282occupation=Sales-0.277workclass=Local-gov-0.24occupation=Protective-serv...,0.434occupation=Adm-clerical-0.413occupation=Prof-specialty+0.337workclass=Federal-gov-0.246marital-status=Widowed-0.22workclass=Self-emp-not-inc...,0.386relationship=Unmarried-0.313relationship=Not-in-family-0.3relationship=Wife+0.256occupation=Sales+0.237marital-status=Separated...,0.396occupation=Priv-house-serv+0.293marital-status=Widowed+0.278native-country=Guatemala+0.267occupation=Exec-managerial-0.245occupation=Prof-specialty...,-0.48race=Other-0.328native-country=Dominican-Republic+0.197relationship=Wife+0.189occupation=Other-service-0.177workclass=Federal-gov...,-0.411occupation=Other-service-0.264race=Other+0.256occupation=Priv-house-serv-0.238occupation=Exec-managerial+0.235workclass=Federal-gov...,'0.354occupation=Sales+0.276occupation=Protective-serv-0.249workclass=Federal-gov-0.238occupation=Other-service+0.23 relationship=Other-relative...',-0.447occupation=Craft-repair+0.416occupation=Machine-op-inspct-0.233occupation=Priv-house-serv-0.225occupation=Sales-0.224native-country=Guatemala...,0.404relationship=Other-relative-0.282occupation=Sales+0.257occupation=Handlers-cleaners-0.249occupation=Transport-moving+0.231occupation=Exec-managerial...,0.337marital-status=Married-spouse-absent-0.257occupation=Tech-support-0.234capital-loss-0.224occupation=Priv-house-serv+0.213occupation=Sales...,0.372capital-loss-0.271capital-gain+0.267native-country=Holand-Netherlands+0.266relationship=Other-relative+0.224workclass=State-gov...,0.467occupation=Transport-moving-0.374occupation=Craft-repair-0.283occupation=Machine-op-inspct+0.276marital-status=Married-spouse-absent+0.224occupation=Handlers-cleaners...,'0.492workclass=State-gov-0.291race=Amer-Indian-Eskimo+0.23 marital-status=Separated-0.226workclass=Local-gov-0.222occupation=Handlers-cleaners...',0.329race=Amer-Indian-Eskimo+0.306capital-loss+0.292native-country=Holand-Netherlands-0.282occupation=Tech-support+0.234occupation=Machine-op-inspct...,'-0.439marital-status=Separated+0.27 workclass=State-gov+0.254native-country=Haiti-0.225capital-loss-0.21fnlwgt...',0.531occupation=Tech-support-0.287occupation=Transport-moving+0.254native-country=Hong+0.247native-country=Germany+0.222race=Amer-Indian-Eskimo...,'0.321occupation=Armed-Forces-0.263marital-status=Widowed+0.241native-country=Haiti+0.23 occupation=Machine-op-inspct-0.216occupation=Adm-clerical...',incomegroup
0.570322,0.917332,0.499407,0.530084,0.392824,0.516338,0.594105,0.306044,0.326177,0.347912,0.621251,0.377507,0.708403,0.479251,0.445315,0.393205,0.312725,0.694896,0.155701,0.566426,0.65686,0.122933,0.576696,0.467658,0.281248,0
0.712867,0.641807,0.470816,0.429211,0.609913,0.593005,0.439391,0.32078,0.54748,0.450963,0.782702,0.161189,0.631135,0.598526,0.349309,0.35778,0.240619,0.592061,0.158817,0.679853,0.538547,0.103704,0.700324,0.686934,0.366059,0
0.547327,0.970907,0.723777,0.61234,0.463905,0.50364,0.537062,0.335245,0.372856,0.25113,0.592433,0.299472,0.665759,0.486935,0.416053,0.404772,0.357368,0.677156,0.138812,0.570887,0.575247,0.139924,0.577201,0.412861,0.277541,0
0.705365,0.803003,0.158699,0.434179,0.36425,0.507692,0.565525,0.438754,0.448156,0.32701,0.570623,0.350329,0.634159,0.534546,0.432611,0.439047,0.56735,0.687931,0.173501,0.633386,0.550278,0.126737,0.649854,0.435087,0.256906,0
0.544776,0.82584,0.135155,0.424772,0.305595,0.569761,0.535304,0.469956,0.436429,0.380406,0.633397,0.311542,0.639544,0.506964,0.389302,0.432685,0.437962,0.680184,0.132168,0.639976,0.586405,0.135414,0.616909,0.431382,0.262752,0
0.249177,0.854599,0.512234,0.565889,0.265159,0.396993,0.466838,0.3399,0.310345,0.459271,0.658816,0.350437,0.678226,0.422571,0.450644,0.382647,0.346621,0.669623,0.178313,0.58672,0.787077,0.127226,0.662873,0.486178,0.313717,1
0.754247,0.916017,0.269395,0.549459,0.37219,0.634301,0.502509,0.484005,0.556999,0.305088,0.677642,0.291019,0.643306,0.523654,0.423376,0.37488,0.327305,0.68107,0.161182,0.574082,0.641808,0.123461,0.584799,0.424323,0.291067,0
0.556833,0.892276,0.456659,0.349112,0.453977,0.592483,0.768557,0.414589,0.403724,0.345866,0.533477,0.305338,0.674374,0.457782,0.421247,0.397324,0.31782,0.653845,0.151979,0.682293,0.616464,0.097422,0.573974,0.368974,0.324242,0
0.867978,0.48563,0.421944,0.456298,0.337764,0.502907,0.429598,0.335227,0.642448,0.437984,0.540602,0.243338,0.534084,0.435473,0.344503,0.389494,0.204832,0.714049,0.117037,0.616918,0.630387,0.153164,0.509004,0.38648,0.313878,0
0.304962,0.840058,0.379613,0.481467,0.359216,0.695257,0.578447,0.407613,0.452619,0.355617,0.555031,0.282775,0.618845,0.470163,0.386272,0.389838,0.386879,0.627971,0.170854,0.596067,0.629327,0.090954,0.606027,0.545007,0.297352,1
0.770295,0.661473,0.624277,0.371531,0.281778,0.583228,0.676509,0.3593,0.519466,0.328357,0.403843,0.232952,0.622083,0.489492,0.408994,0.362288,0.39834,0.753032,0.148846,0.703332,0.732554,0.155377,0.615988,0.384712,0.316102,0
0.535301,0.869718,0.521952,0.296948,0.48969,0.64884,0.704699,0.426936,0.413332,0.30056,0.548736,0.305831,0.678567,0.478744,0.425379,0.462488,0.334255,0.659301,0.13909,0.512741,0.632246,0.134948,0.672733,0.422329,0.337286,0
0.253479,0.838896,0.417997,0.469018,0.391726,0.675497,0.595632,0.401989,0.543765,0.345643,0.598017,0.328797,0.658804,0.452429,0.377268,0.418706,0.418904,0.666047,0.143999,0.597193,0.648804,0.128327,0.585498,0.418693,0.27872,0
0.664208,0.916463,0.40321,0.504057,0.44347,0.612972,0.636197,0.40603,0.490635,0.390527,0.484983,0.289357,0.660601,0.506698,0.397774,0.399562,0.356453,0.688541,0.141651,0.585389,0.669357,0.126241,0.613252,0.410723,0.263226,0
0.520061,0.797381,0.435384,0.333832,0.529034,0.537365,0.72908,0.397185,0.384635,0.287155,0.474571,0.24885,0.609491,0.457758,0.378087,0.332766,0.424224,0.759976,0.15836,0.639272,0.704249,0.1628,0.605516,0.389938,0.327651,0
0.792643,0.757654,0.392308,0.523327,0.14839,0.620411,0.620155,0.481594,0.602804,0.258048,0.638632,0.293188,0.650819,0.519744,0.419934,0.3687,0.308236,0.675113,0.158553,0.580404,0.619931,0.13338,0.606472,0.4322,0.291292,0
0.580437,0.878834,0.312823,0.437818,0.44241,0.551347,0.742659,0.369265,0.443466,0.324567,0.506193,0.293176,0.702494,0.499332,0.400283,0.367103,0.393585,0.659532,0.195508,0.543115,0.644595,0.161987,0.504576,0.379668,0.209116,0
0.211573,0.857005,0.550839,0.518793,0.346148,0.506237,0.506772,0.364034,0.472317,0.384281,0.666721,0.352444,0.682279,0.455229,0.40599,0.411866,0.411357,0.673516,0.131539,0.580213,0.608507,0.13145,0.557996,0.40407,0.267433,0
0.615333,0.952626,0.60486,0.569036,0.464695,0.534869,0.569078,0.439683,0.632805,0.414502,0.57064,0.331224,0.66541,0.518075,0.411989,0.388935,0.335158,0.707256,0.15748,0.565305,0.707908,0.139485,0.651149,0.388042,0.237847,0
0.262901,0.851938,0.374533,0.498295,0.392169,0.707544,0.585561,0.41735,0.576179,0.269642,0.664004,0.292823,0.62719,0.523431,0.418578,0.378124,0.357431,0.705541,0.145873,0.565385,0.627741,0.109903,0.613609,0.446423,0.314328,1
0.564849,0.866838,0.397081,0.364768,0.406791,0.641565,0.626992,0.461177,0.439161,0.353979,0.63324,0.281239,0.656818,0.482867,0.422702,0.458943,0.343188,0.634149,0.137604,0.530446,0.634427,0.142062,0.671949,0.40544,0.340078,0
0.615457,0.934312,0.532949,0.573542,0.490108,0.671939,0.602871,0.284898,0.523173,0.200997,0.552655,0.276248,0.657471,0.531121,0.385125,0.415534,0.412608,0.703577,0.117057,0.53489,0.632899,0.110203,0.605601,0.412351,0.300943,1
0.575635,0.802404,0.520306,0.390415,0.525081,0.575568,0.592562,0.329503,0.373774,0.178108,0.496817,0.245039,0.600681,0.492465,0.383105,0.396507,0.421092,0.759438,0.158314,0.68229,0.712379,0.145434,0.594116,0.387416,0.336945,0
0.693234,0.682538,0.457363,0.507075,0.694741,0.566394,0.443306,0.226451,0.608793,0.274785,0.594348,0.28224,0.731587,0.589432,0.375114,0.381279,0.169256,0.674649,0.14958,0.607907,0.695426,0.11419,0.560914,0.345618,0.13902,0
0.684377,0.906343,0.277537,0.598853,0.362586,0.603336,0.509493,0.380707,0.448123,0.263612,0.628801,0.264601,0.637421,0.519761,0.375088,0.414504,0.38753,0.663609,0.144954,0.572724,0.643619,0.127303,0.591584,0.395354,0.284445,0
0.375635,0.949483,0.715231,0.459611,0.5556,0.534583,0.769647,0.473281,0.643836,0.37933,0.649953,0.382102,0.669154,0.430465,0.399682,0.401505,0.384038,0.68359,0.14817,0.576003,0.637708,0.14408,0.677047,0.401502,0.282499,0
0.522673,0.835199,0.539213,0.259894,0.434301,0.653428,0.688923,0.456851,0.455661,0.376624,0.674768,0.250178,0.64401,0.473814,0.441954,0.466446,0.384164,0.60883,0.167217,0.563289,0.620325,0.165298,0.621205,0.4005,0.322018,0
0.133209,0.869403,0.466316,0.522971,0.411241,0.347859,0.58708,0.659918,0.547596,0.237025,0.484925,0.200044,0.655878,0.495362,0.412493,0.414929,0.397891,0.634494,0.121138,0.613051,0.63824,0.124313,0.589623,0.449366,0.302469,0
0.48452,0.924897,0.462395,0.504182,0.463516,0.393249,0.696193,0.53338,0.447214,0.271654,0.485947,0.264451,0.679053,0.492324,0.373921,0.346535,0.370079,0.67074,0.15323,0.499504,0.626216,0.135897,0.582685,0.405419,0.266725,0
0.85375,0.544078,0.583134,0.597404,0.319778,0.407923,0.366765,0.229772,0.588356,0.419347,0.579258,0.371268,0.726795,0.575492,0.335704,0.367753,0.229484,0.607545,0.110434,0.652088,0.583343,0.159909,0.610869,0.482954,0.245068,0
0.478182,0.872161,0.599706,0.318055,0.436013,0.307858,0.564007,0.734051,0.490922,0.271056,0.596894,0.180882,0.649312,0.511276,0.406872,0.415372,0.422264,0.625139,0.122905,0.600936,0.621994,0.110257,0.617024,0.426062,0.310501,0
0.653531,0.922039,0.460164,0.482803,0.484648,0.624048,0.650771,0.428455,0.546639,0.330977,0.530225,0.348024,0.68256,0.436998,0.386246,0.417465,0.393473,0.672308,0.14039,0.5866,0.639933,0.138116,0.584233,0.423177,0.277573,0
0.612898,0.969754,0.642613,0.639367,0.44452,0.485395,0.537864,0.310034,0.392654,0.277171,0.59835,0.287489,0.673434,0.491537,0.424894,0.398774,0.373087,0.675969,0.135004,0.561066,0.58592,0.13729,0.560198,0.406056,0.279188,0
0.669177,0.88873,0.191165,0.525642,0.347577,0.566921,0.593234,0.442241,0.457162,0.358534,0.637309,0.308944,0.629591,0.514777,0.381804,0.436727,0.434874,0.67744,0.132753,0.641264,0.581735,0.136237,0.619453,0.43147,0.256826,0
0.23332,0.84203,0.469102,0.502548,0.389863,0.685084,0.565488,0.336197,0.445293,0.247626,0.592718,0.25751,0.63699,0.514062,0.387659,0.413541,0.398842,0.667919,0.152024,0.584786,0.641159,0.121272,0.586938,0.411775,0.284658,0
0.748508,0.778019,0.602935,0.556286,0.237958,0.635584,0.688879,0.309376,0.506406,0.182359,0.500628,0.266839,0.673038,0.51281,0.390084,0.401663,0.370817,0.671006,0.147594,0.565163,0.627282,0.130615,0.588266,0.415258,0.275688,0
0.235874,0.799769,0.340096,0.348215,0.35855,0.623132,0.598565,0.458076,0.393926,0.327454,0.569759,0.292908,0.654894,0.488854,0.366681,0.359742,0.381275,0.680325,0.160547,0.532528,0.639143,0.13382,0.609814,0.411727,0.264263,0
0.579684,0.848955,0.701715,0.293078,0.434547,0.670148,0.474913,0.466477,0.398549,0.183702,0.682114,0.31075,0.609913,0.561641,0.363439,0.462825,0.365729,0.680357,0.160475,0.58282,0.649078,0.126918,0.594132,0.42072,0.237342,0
0.614137,0.90196,0.306656,0.467413,0.443717,0.563605,0.722466,0.422873,0.417758,0.327588,0.517437,0.290964,0.671011,0.477389,0.375994,0.353026,0.375337,0.68274,0.154352,0.51853,0.637225,0.140484,0.593941,0.413372,0.265981,0
0.422762,0.850317,0.717,0.486557,0.541849,0.464421,0.718029,0.398259,0.559743,0.445658,0.397726,0.316554,0.551684,0.477611,0.336245,0.433692,0.429869,0.758961,0.168556,0.682914,0.642904,0.165077,0.563736,0.411101,0.385853,1
0.571273,0.868792,0.459334,0.297373,0.481513,0.622973,0.729343,0.443524,0.409138,0.332881,0.542059,0.297867,0.680816,0.46416,0.436411,0.456723,0.332426,0.648389,0.142914,0.521624,0.632344,0.143098,0.66236,0.422566,0.339506,0
0.646215,0.906872,0.619565,0.328103,0.492785,0.659537,0.618882,0.453963,0.446499,0.417411,0.495748,0.280711,0.673803,0.497892,0.414978,0.387072,0.356169,0.672632,0.151002,0.59368,0.646473,0.117415,0.637143,0.400212,0.267809,0
0.541704,0.813077,0.529542,0.421119,0.540499,0.575399,0.657435,0.301116,0.408867,0.200566,0.495489,0.229165,0.60093,0.490027,0.395468,0.392027,0.433161,0.753938,0.152429,0.685315,0.71217,0.147456,0.583909,0.386353,0.342117,0
0.674691,0.645404,0.324746,0.409123,0.667532,0.475282,0.565095,0.355248,0.573191,0.343662,0.588094,0.275545,0.542228,0.417452,0.394083,0.377397,0.158304,0.733709,0.158369,0.606233,0.615496,0.14668,0.439403,0.431596,0.332495,0
0.2797,0.840681,0.431363,0.507836,0.37616,0.681066,0.533464,0.343298,0.435758,0.247182,0.595842,0.259723,0.637042,0.51338,0.384298,0.412394,0.398684,0.669017,0.153477,0.581148,0.642809,0.120665,0.587955,0.411393,0.284753,1
0.757452,0.891229,0.385713,0.459183,0.436117,0.575203,0.579566,0.431415,0.476496,0.282443,0.553207,0.332138,0.708647,0.416822,0.379833,0.399722,0.375881,0.685307,0.162049,0.560431,0.642149,0.116297,0.569708,0.426109,0.300438,0
0.552365,0.923319,0.498219,0.412043,0.513673,0.641762,0.777099,0.42733,0.519933,0.317789,0.615343,0.279216,0.664458,0.503955,0.452648,0.362116,0.339583,0.680813,0.163056,0.573504,0.615849,0.111515,0.595698,0.431585,0.305226,0
0.530417,0.908335,0.543749,0.376891,0.51854,0.626865,0.753754,0.419251,0.508365,0.362018,0.561867,0.332829,0.685382,0.437712,0.395164,0.408377,0.410579,0.663007,0.140399,0.586176,0.621286,0.12331,0.607812,0.410948,0.289789,0
0.179152,0.840456,0.420206,0.452804,0.367892,0.450083,0.57413,0.554237,0.443636,0.296999,0.544543,0.250699,0.658476,0.493751,0.370054,0.343563,0.389717,0.662454,0.155983,0.511364,0.627579,0.132287,0.592847,0.404445,0.274372,0
0.239622,0.841441,0.438385,0.473369,0.312203,0.465284,0.51479,0.401127,0.34281,0.381223,0.644561,0.301026,0.670787,0.482809,0.398031,0.344516,0.385298,0.681973,0.145842,0.51603,0.596241,0.139473,0.579241,0.399245,0.260672,0
0.666335,0.642546,0.35833,0.453245,0.587895,0.345023,0.514498,0.221439,0.404124,0.468916,0.617924,0.33245,0.594689,0.373162,0.424654,0.383314,0.17005,0.726083,0.13871,0.6001,0.633541,0.153092,0.430274,0.455133,0.339184,0
0.467987,0.887794,0.760605,0.376725,0.392896,0.525609,0.567549,0.400833,0.393966,0.421454,0.738694,0.275619,0.621352,0.487606,0.413244,0.383697,0.422062,0.631174,0.13897,0.567822,0.554457,0.079589,0.625256,0.514889,0.313664,1
0.661626,0.929109,0.387691,0.576184,0.410759,0.647485,0.549699,0.443534,0.581889,0.356426,0.623026,0.326784,0.654644,0.450756,0.37276,0.416818,0.40693,0.655747,0.134505,0.596771,0.639457,0.138777,0.59492,0.407852,0.281584,0
0.338507,0.092136,0.470685,0.708044,0.495496,0.779179,0.688198,0.629021,0.274185,0.448079,0.564008,0.295083,0.673585,0.525344,0.384898,0.341332,0.404943,0.711866,0.137573,0.599052,0.630118,0.133422,0.564505,0.423866,0.235705,1
0.782228,0.914278,0.246647,0.527557,0.366778,0.631202,0.462873,0.539699,0.522472,0.294265,0.673864,0.305876,0.633467,0.505946,0.413077,0.376288,0.310773,0.680826,0.16502,0.581566,0.627925,0.130671,0.608099,0.433672,0.29728,0
0.584667,0.927935,0.47187,0.553734,0.475494,0.624819,0.651262,0.349769,0.427284,0.219249,0.534021,0.2787,0.650734,0.499932,0.384699,0.415412,0.371149,0.675534,0.15167,0.575847,0.631766,0.129544,0.59062,0.418489,0.282315,1
0.19156,0.877284,0.632952,0.57573,0.375239,0.576686,0.481488,0.416571,0.494252,0.341129,0.588397,0.339289,0.632166,0.410971,0.349276,0.423056,0.416305,0.665058,0.171447,0.601041,0.769548,0.124995,0.694337,0.445637,0.292756,0
0.346586,0.65463,0.444653,0.400469,0.129891,0.639843,0.703143,0.38747,0.592983,0.256078,0.615506,0.286157,0.671775,0.54632,0.435707,0.372604,0.334437,0.688924,0.16449,0.570081,0.648097,0.113208,0.570353,0.430261,0.27775,1
0.824983,0.882574,0.268573,0.522406,0.336736,0.587297,0.413368,0.46368,0.483888,0.296258,0.649471,0.323103,0.686234,0.437731,0.358273,0.401987,0.383744,0.674801,0.160437,0.56203,0.648445,0.112799,0.581619,0.407578,0.298409,0
0.609182,0.802574,0.220797,0.405819,0.390507,0.50962,0.619269,0.442885,0.440642,0.322547,0.536733,0.318811,0.656449,0.517256,0.418052,0.360167,0.516399,0.679586,0.187979,0.520954,0.608234,0.13068,0.632407,0.398631,0.266098,0
0.318326,0.79683,0.300955,0.391905,0.346976,0.662342,0.570071,0.423183,0.448423,0.325835,0.579452,0.291387,0.656983,0.479265,0.421392,0.46533,0.344715,0.651161,0.145279,0.529661,0.66277,0.147821,0.635648,0.428392,0.329458,1
0.737131,0.887768,0.152245,0.540784,0.326069,0.569364,0.533881,0.438705,0.443571,0.349708,0.644823,0.311572,0.631422,0.521576,0.37454,0.435985,0.436476,0.681011,0.13625,0.632468,0.588877,0.131529,0.616737,0.428387,0.252303,0
0.750706,0.930219,0.370653,0.571155,0.373858,0.652938,0.471893,0.468386,0.512336,0.422972,0.56447,0.26998,0.63406,0.503765,0.389261,0.394234,0.356314,0.662862,0.144099,0.606756,0.662476,0.13549,0.625926,0.399578,0.265883,0
0.274201,0.771842,0.30571,0.31017,0.349209,0.636529,0.590637,0.454506,0.434063,0.327536,0.569679,0.304769,0.663763,0.478474,0.424716,0.471496,0.33387,0.653758,0.144464,0.532867,0.660643,0.150182,0.640749,0.428414,0.328512,0
0.77515,0.788089,0.692406,0.549255,0.165288,0.457739,0.583732,0.349603,0.47485,0.389432,0.513324,0.30307,0.702916,0.513058,0.430492,0.379221,0.335089,0.684164,0.134683,0.570433,0.621032,0.135957,0.58368,0.396322,0.240268,0
0.793584,0.896466,0.290387,0.530592,0.356728,0.595457,0.438891,0.501885,0.477343,0.297125,0.642262,0.325709,0.671004,0.413033,0.356101,0.400488,0.372899,0.668533,0.159987,0.577991,0.627926,0.1241,0.603525,0.420045,0.310592,0
0.735018,0.808824,0.584777,0.19231,0.449792,0.647133,0.482617,0.463646,0.461436,0.279764,0.627119,0.501113,0.548551,0.672735,0.411999,0.267328,0.500255,0.56953,0.09669,0.609955,0.738904,0.141458,0.572105,0.414833,0.359656,0
0.272923,0.816065,0.519979,0.452411,0.313617,0.494604,0.478125,0.504666,0.469785,0.429019,0.513564,0.35761,0.618202,0.47782,0.310411,0.444582,0.35686,0.693397,0.195631,0.55333,0.572043,0.118504,0.56939,0.441368,0.348486,1
0.439693,0.911057,0.764326,0.396639,0.472272,0.473865,0.564851,0.442073,0.388574,0.255893,0.617376,0.451295,0.685376,0.489272,0.380757,0.462873,0.329664,0.703385,0.144809,0.574381,0.611926,0.137444,0.569231,0.427203,0.208483,0
0.318392,0.818108,0.407528,0.394092,0.351766,0.664001,0.510104,0.456205,0.452216,0.403911,0.533124,0.287094,0.643565,0.507508,0.391681,0.402528,0.35652,0.677353,0.155225,0.60797,0.671282,0.125269,0.622771,0.410251,0.259473,0
0.578554,0.891598,0.682225,0.357577,0.501065,0.663296,0.533849,0.421154,0.36985,0.124571,0.542062,0.35666,0.652834,0.554904,0.367524,0.460741,0.321769,0.700253,0.165423,0.567733,0.65334,0.12352,0.589132,0.42889,0.221814,0
0.278849,0.821297,0.342164,0.43823,0.367395,0.658839,0.616269,0.391854,0.556359,0.308212,0.651513,0.280032,0.659215,0.542295,0.441992,0.37741,0.353313,0.691284,0.165313,0.570344,0.663142,0.107299,0.552731,0.426152,0.282429,1
0.656976,0.820204,0.636774,0.223676,0.404553,0.628453,0.432835,0.560147,0.41059,0.213519,0.705629,0.374986,0.648614,0.471599,0.338903,0.453901,0.355025,0.691119,0.17713,0.578865,0.6473,0.116065,0.594951,0.43805,0.255442,0
0.753666,0.898411,0.341208,0.505785,0.355114,0.622072,0.46891,0.452659,0.512336,0.429312,0.564216,0.275202,0.654473,0.526063,0.396069,0.399151,0.360949,0.670041,0.14287,0.593366,0.681131,0.126822,0.606678,0.38712,0.254734,0
0.28782,0.662006,0.521025,0.438282,0.073312,0.519591,0.678149,0.293384,0.413355,0.375602,0.636841,0.349002,0.710078,0.48031,0.462784,0.379342,0.332413,0.676457,0.145227,0.58031,0.646038,0.129922,0.584041,0.465944,0.294088,1
0.63538,0.894552,0.220034,0.530423,0.331666,0.571587,0.616817,0.442741,0.454791,0.343586,0.597799,0.30624,0.642529,0.471518,0.394876,0.410623,0.310478,0.648849,0.146303,0.693301,0.636343,0.113113,0.562801,0.365434,0.316283,0
0.248582,0.847083,0.427074,0.475033,0.399341,0.682781,0.592724,0.428283,0.532914,0.340805,0.595123,0.332747,0.649064,0.438426,0.372698,0.418205,0.41077,0.663382,0.145216,0.605509,0.63697,0.134299,0.600345,0.426303,0.284838,0
0.323892,0.774945,0.34347,0.32524,0.340518,0.597133,0.506416,0.484633,0.42437,0.283018,0.607135,0.343155,0.686183,0.421445,0.364096,0.411025,0.373749,0.683723,0.169116,0.579316,0.639408,0.113071,0.595288,0.428114,0.302258,0
0.640654,0.726935,0.457234,0.427691,0.181822,0.545086,0.848155,0.358339,0.492669,0.267324,0.473102,0.318226,0.691425,0.483135,0.410358,0.406447,0.293969,0.663809,0.148513,0.676548,0.635676,0.109583,0.54648,0.375659,0.298643,0
0.249554,0.816453,0.403736,0.418076,0.380599,0.654879,0.592588,0.398046,0.539677,0.347374,0.596682,0.33467,0.671614,0.465917,0.380744,0.422832,0.419338,0.671031,0.143635,0.589615,0.659536,0.123274,0.575509,0.411432,0.271463,0
0.796451,0.891673,0.285074,0.52707,0.35227,0.591193,0.440593,0.486492,0.483695,0.299958,0.643957,0.323397,0.676706,0.421231,0.358777,0.400782,0.377661,0.670093,0.159275,0.573122,0.634854,0.120604,0.594833,0.41559,0.30701,0
0.563335,0.845726,0.308783,0.393455,0.335289,0.569456,0.654389,0.419709,0.481575,0.366844,0.712743,0.216174,0.656065,0.489662,0.357478,0.361248,0.422727,0.671981,0.139629,0.501745,0.722382,0.154295,0.45675,0.417954,0.267555,0
0.624931,0.889272,0.299293,0.445906,0.406128,0.55166,0.720519,0.415119,0.425493,0.318003,0.506597,0.324476,0.671854,0.461906,0.409259,0.410942,0.300344,0.66568,0.151927,0.681247,0.639845,0.110542,0.547636,0.378916,0.310504,0
0.22197,0.815898,0.360781,0.403437,0.383999,0.511787,0.582346,0.547293,0.494685,0.265053,0.514739,0.244033,0.662711,0.506119,0.408797,0.432758,0.394125,0.657432,0.126839,0.623046,0.663158,0.118544,0.594355,0.448686,0.284085,0
0.765524,0.911883,0.335918,0.535039,0.360082,0.630874,0.468609,0.464369,0.511669,0.431035,0.564262,0.272735,0.645263,0.513507,0.393809,0.396012,0.359225,0.666273,0.142957,0.599233,0.672143,0.131763,0.615841,0.393055,0.261496,0
0.856868,0.751298,0.395498,0.550131,0.10978,0.638683,0.560798,0.423098,0.520486,0.31122,0.553327,0.28791,0.639033,0.491509,0.372652,0.383314,0.363798,0.621722,0.162877,0.578764,0.622861,0.097546,0.617506,0.528154,0.285644,0
0.271219,0.809416,0.305538,0.386465,0.353493,0.62343,0.600843,0.444235,0.407192,0.3402,0.573738,0.283499,0.653514,0.48612,0.369921,0.354741,0.389909,0.677565,0.158677,0.530393,0.640557,0.134301,0.604496,0.411026,0.267969,0
0.232671,0.799816,0.326336,0.365585,0.358106,0.615791,0.63349,0.420263,0.422914,0.34619,0.572255,0.279871,0.662951,0.498322,0.377497,0.356778,0.395843,0.679179,0.156125,0.52661,0.64912,0.130138,0.591346,0.404739,0.262798,0
0.266464,0.791572,0.307883,0.334268,0.319762,0.608166,0.592977,0.469772,0.39625,0.323052,0.55768,0.327356,0.650136,0.46176,0.398908,0.415505,0.303277,0.660714,0.157928,0.699391,0.634531,0.1087,0.571833,0.381872,0.31505,0
0.179457,0.859215,0.577274,0.56689,0.360761,0.567223,0.567815,0.380618,0.638561,0.479171,0.519097,0.351566,0.600328,0.537674,0.321623,0.458669,0.428126,0.700948,0.144941,0.538468,0.587021,0.117761,0.570062,0.424572,0.335935,1
0.712519,0.865117,0.310517,0.418272,0.414995,0.534297,0.599644,0.448796,0.435079,0.271491,0.55655,0.348472,0.708485,0.420989,0.369275,0.408007,0.365136,0.691181,0.165565,0.559077,0.644818,0.114685,0.576173,0.42562,0.296495,0
0.292013,0.807443,0.476841,0.412491,0.299669,0.439409,0.420195,0.443044,0.359361,0.323762,0.677791,0.36091,0.702893,0.417326,0.391942,0.400771,0.368668,0.687977,0.156352,0.565434,0.594409,0.118588,0.570891,0.416772,0.295315,0
0.794925,0.759645,0.401322,0.577701,0.116391,0.61409,0.59299,0.416422,0.54578,0.369831,0.542496,0.269752,0.647823,0.523779,0.378125,0.390852,0.348359,0.66379,0.144152,0.597255,0.661422,0.133347,0.628854,0.396637,0.254825,0
0.263901,0.817358,0.323948,0.407397,0.358694,0.63433,0.604553,0.433162,0.413311,0.337354,0.575391,0.279596,0.651139,0.486949,0.369279,0.353818,0.392222,0.676685,0.158802,0.531059,0.6403,0.133663,0.603454,0.411396,0.267694,0
0.270189,0.811137,0.307447,0.38773,0.355094,0.624962,0.600231,0.449765,0.40491,0.339182,0.57313,0.284329,0.651466,0.483175,0.36896,0.354636,0.388199,0.677005,0.158932,0.532141,0.638068,0.135557,0.607618,0.412627,0.269256,1
0.738628,0.911995,0.303775,0.517361,0.375406,0.643206,0.467777,0.522317,0.524415,0.279941,0.673972,0.307237,0.636697,0.517707,0.411415,0.380183,0.310128,0.683747,0.166402,0.580079,0.632704,0.125913,0.603602,0.430696,0.289761,0
0.73108,0.873806,0.490007,0.31166,0.463358,0.592467,0.588074,0.463139,0.428322,0.30868,0.578457,0.326576,0.716489,0.412541,0.388163,0.389093,0.385188,0.677606,0.164216,0.55738,0.620675,0.103188,0.6009,0.415158,0.312635,0
